date,USD,JPY,DUR,EUR,DEM,GBP,AUD,BRL,CAD,CNY,DKK,HKD,INR,MYR,MXN,NOK,NZD,KRW,SEK,SGD,LKR,ZAR,TWD,THB,VEB
1971-02-09,0.23272591868556403,83.199515930089134,0.42907024112178194,,0.84486490260420311,0.096362959342782009,0.20730968837999489,,0.23465754381065418,,1.7419535013614467,,,0.7142591170378646,,1.6615932416393215,0.20710675137890106,,1.2057762573017756,,,0.16581721706346436,,,
1971-02-10,0.23270967141394397,83.193707530484971,0.42918210626235542,,0.84508517173973752,0.096324118030345338,0.2072398305873592,,0.23471097458810386,,1.7425998324490364,,,0.71360420739085917,,1.6618263055012568,0.20701875639951595,,1.2054128269570883,,,0.1657590989481523,,,
1971-02-11,0.23273675146042308,83.203388647101249,0.42938570545950855,,0.84548607070542503,0.096339516373030454,0.20726394674983123,,0.23473828752298273,,1.7427560686107941,,,0.71368724835338737,,1.6619731421788813,0.20706123303930923,,1.2050643517117787,,,0.16577838806525938,,,
1971-02-16,0.23273133494693723,83.208434183578461,0.42911568517612803,,0.84495438465835038,0.096197868180971882,0.20696425246695213,,0.23468627816049151,,1.7427155092161608,,,0.71353099981381496,,1.6618413703221002,0.20674362316142245,,1.2044312046173897,,,0.16554179854775647,,,
1971-02-17,0.23273133494693723,83.208434183578461,0.42908022693078213,,0.84488456525786626,0.096197868180971882,0.20696425246695213,,0.2347560975609756,,1.7419009495438467,,,0.71332154161236261,,1.6614690001861852,0.20674362316142245,,1.2033606404766337,,,0.16554179854775647,,,
1971-02-18,0.23273675146042308,83.210370749645065,0.4291493116555779,,0.84502059720250411,0.096208020108455319,0.20698745548909628,,0.23450555077152233,,1.7419880373309748,,,0.71333814322619682,,1.6621593315800496,0.20676682104871177,,1.2032490050503875,,,0.16554565131379895,,,
1971-02-19,0.23275842003584482,83.22510066801668,0.4291419837392762,,0.84500616809813101,0.096220934292298027,0.20700672671833906,,0.23429462560808137,,1.7425226357563486,,,0.71340455740986441,,1.6627563252100646,0.2068044596513279,,1.2031748248492891,,,0.16556106417149644,,,
1971-02-22,0.23278551142976861,83.244098887285261,0.42916828842434873,,0.84505796359234597,0.09622421900460916,0.20701243074631034,,0.23378648912891661,,1.7421900460915312,,,0.71348759253224081,,1.6628800223474092,0.20681014013687787,,1.2026630662507567,,,0.16558033427999444,,,
1971-02-23,0.23279093046534907,83.234397187885563,0.42919010151458081,,0.8451009148683567,0.096222501571338784,0.20701724980794747,,0.23360569872197781,,1.7420210908583003,,,0.71350420187629493,,1.662802337220942,0.20679656400586632,,1.2014339921316664,,,0.16556090974695628,,,
1971-02-24,0.23247704289201443,83.133790538184357,0.42861139580987673,,0.84396140881088,0.096092758340113923,0.20673811461118213,,0.23422062071370453,,1.7395792165523656,,,0.7125421364640242,,1.6603045449261886,0.20651772637452054,,1.2003022201557596,,,0.16533767290480067,,,
1971-02-25,0.23216400065005921,83.012560072435178,0.42810499223490112,,0.84296426996030005,0.096026745292874888,0.2065883500104474,,0.23369628305434959,,1.7370046200636131,,,0.71172196039282154,,1.6579759942423329,0.20638636732988183,,1.1991734961576859,,,0.16523111926264714,,,
1971-02-26,0.23218017181332712,83.01834223357325,0.42877154837432785,,0.84427675876480135,0.096100998374738789,0.20674994195495705,,0.23380543301602039,,1.7374970977478521,,,0.71191084281402361,,1.6582307870907824,0.20654771302530761,,1.1992570234501971,,,0.1653587183654516,,,
1971-03-01,0.23216400065005921,83.028811552480676,0.42838796669890833,,0.8435214635618602,0.096086411441041963,0.20671720103080818,,0.23392844705499968,,1.7371903512641331,,,0.7121630719940566,,1.6580224270424631,0.20651475402224131,,1.1986859517563209,,,0.1653472012629722,,,
1971-03-02,0.23226645607841317,83.04919403539742,0.42840007990411955,,0.84354531518558096,0.09604148278905561,0.20662447159381242,,0.23391554791656993,,1.7379569842523344,,,0.71233799414688537,,1.6586844427927721,0.20640405072699403,,1.19937752589771,,,0.16525758349979097,,,
1971-03-03,0.2323474058412138,83.061874114175524,0.42832518795155911,,0.84339784846302202,0.096039173772624845,0.20662283045609797,,0.23404354190385468,,1.7378191872487745,,,0.71235391156857741,,1.6584028439322476,0.20640256511536051,,1.199423778433514,,,0.16526870977485539,,,
1971-03-04,0.23219095384043839,82.996656450264695,0.4283079889176804,,0.84336398253924028,0.096029999071236188,0.20659399089811462,,0.23367697594501718,,1.7372062784433917,,,0.71194390266555208,,1.6575880003715053,0.20639198476827345,,1.1988251137735675,,,0.16525030184823999,,,
1971-03-05,0.23220173686899176,83.033019086982762,0.42828070961296522,,0.84331026796080433,0.096018669019644259,0.20656689732039193,,0.233293085032276,,1.7376584776854129,,,0.71197696558770251,,1.6575024381182371,0.20636488180931592,,1.1988807876282914,,,0.16521153578228764,,,
1971-03-08,0.23245002324500236,83.112505811250585,0.42857338557393126,,0.8438865643886565,0.096085541608554176,0.20671408647140865,,0.23314737331473734,,1.7393072989307301,,,0.71238958623895876,,1.6588795908879592,0.20651208740120874,,1.2002556950255696,,,0.16534170153417019,,,
1971-03-09,0.23249866313268699,83.108972123410283,0.42866306403921139,,0.84406314663690685,0.096121457301620528,0.20677570853967592,,0.23342865778521774,,1.7394619980935111,,,0.71267815210062546,,1.6589244611843483,0.20655529980702611,,1.2007160958824485,,,0.16537629908628027,,,
1971-03-10,0.23234200743494424,83.083178438661704,0.42840963330103493,,0.84356412639405198,0.096040892193308539,0.20661802973977694,,0.23317843866171004,,1.7377788104089218,,,0.71219795539033459,,1.657806691449814,0.20641612453531596,,1.1994656133828994,,,0.16526486988847583,,,
1971-03-11,0.23249325769552684,83.130289221612585,0.42872394185721585,,0.84418301869245793,0.096119222542546276,0.20678926811122478,,0.23363247465823492,,1.7392123128429275,,,0.71287082674602442,,1.6592346321956666,0.20658723147028737,,1.2005021854366225,,,0.16539570352459781,,,
1971-03-12,0.23250406882120436,83.138804929086248,0.42900365108099048,,0.84473378284119971,0.096103929318763076,0.2067621483375959,,0.23380609160660312,,1.738990932341316,,,0.71269472215763774,,1.6592187863287609,0.2065417344803534,,1.2003255056963498,,,0.16535689374564055,,,
1971-03-15,0.23253650823179239,83.141103153195061,0.42905169696690376,,0.84482838805692506,0.096117337922053778,0.20679099618640126,,0.23390847363035999,,1.7391637987163986,,,0.71279415868291329,,1.6598455957585341,0.20657055157659754,,1.2004929773974515,,,0.16537996465445076,,,
1971-03-16,0.23254732338030787,83.133342635226271,0.42914251235144352,,0.84500720896702475,0.096161573880284637,0.20687433142644526,,0.2337565694618855,,1.7392446862936606,,,0.71303660294869997,,1.6599227942886376,0.20667201525510442,,1.2004790474861633,,,0.16545742058508905,,,
1971-03-17,0.23258518432375858,83.156180951273399,0.42882258512363114,,0.84437725316897305,0.096133503895801845,0.20681590882660775,,0.23388766135597164,,1.7393417839283638,,,0.71294336550761717,,1.6604256308873124,0.2066137923014304,,1.200441911850215,,,0.16541458309105711,,,
1971-03-18,0.23265011748830933,83.186376009119883,0.42901319561600088,,0.8447525766000511,0.096176162668962145,0.20691040643975525,,0.23416234325198332,,1.7406416490240326,,,0.71321220017216103,,1.6608891887490402,0.20670823348765791,,1.2010562315333968,,,0.16548402856943442,,,
1971-03-19,0.23270967141394397,83.207670110769797,0.42912301468776332,,0.84496881690403047,0.096200781904495949,0.20696337149771946,,0.23450153588383132,,1.7413897421576841,,,0.71339476868658658,,1.6612445313227218,0.20676114679326071,,1.2012705948059201,,,0.16552638927673835,,,
1971-03-22,0.23271508691908493,83.181680668357728,0.42912118243778108,,0.84496520909450556,0.096191152172395336,0.20694980335575153,,0.23455353610574572,,1.7411277373112097,,,0.71334155593307114,,1.6618649787065696,0.20672918945335225,,1.2012054641502408,,,0.16550696981685323,,,
1971-03-23,0.23270967141394397,83.200688820627377,0.42907574142808969,,0.84487573303546493,0.096188913711253834,0.20694498743367773,,0.23452480685097274,,1.740854509913432,,,0.71337149771944519,,1.6618728474355393,0.20672437866517732,,1.2012473238387786,,,0.16550311830959696,,,
1971-03-24,0.23273133494693723,83.208434183578461,0.42908022693078213,,0.84488456525786626,0.096193911748277794,0.20694586669149134,,0.23450009309253397,,1.7404347421336808,,,0.71343790727983614,,1.6614690001861852,0.20674362316142245,,1.2011962390616271,,,0.16551852541426179,,,
1971-03-25,0.23272591868556403,83.19253415252858,0.42920025166229758,,0.84512090111475724,0.096227280132188314,0.20703320998859642,,0.23435500011636293,,1.7408364169517558,,,0.71358421187367638,,1.6613837883125044,0.20681235309176382,,1.2014708278060928,,,0.1655844911447788,,,
1971-03-26,0.23278009264647689,83.211899718336099,0.42926469526272126,,0.8452477944086223,0.096237808142647652,0.20704439116366768,,0.23450266533206085,,1.7418235992457927,,,0.7137503200726274,,1.6612351311715823,0.20684210526315791,,1.2020065643986129,,,0.16559975790870368,,,
1971-03-29,0.23274216822603921,83.191360610715449,0.42924203952674067,,0.84520318391286142,0.096198389424195882,0.20695549969743521,,0.23448773448773452,,1.7417260159195644,,,0.71356421356421362,,1.6605688218591446,0.20675324675324677,,1.2020667504538471,,,0.16552623004235908,,,
1971-03-30,0.23278551142976861,83.21849248102798,0.42919193275735651,,0.84510452069463193,0.096267982680757966,0.20710461380883655,,0.23469435262349272,,1.7410493970855254,,,0.71392988500395738,,1.6603892173751107,0.20690209041389265,,1.2018948740630384,,,0.16565016993342335,,,
1971-03-31,0.23280718908599898,83.209945523117753,0.42918460727466184,,0.84509009638217625,0.096328630628113809,0.20723448340084744,,0.23469292731759558,,1.7405596684825628,,,0.71420589467802764,,1.6602411882478931,0.20703170833915352,,1.2018438329375611,,,0.16575871862923128,,,
1971-04-01,0.23280176929344665,83.22430450471424,0.42917461578106914,,0.84507042253521136,0.096410196717495067,0.2074142707484577,,0.23457106274007686,,1.7414736351996276,,,0.71456175066930516,,1.6604586194855082,0.20721126760563383,,1.2023047375160052,,,0.1658945407985101,,,
1971-04-02,0.23284513470091045,83.249121009616502,0.42923091036902405,,0.84518126993736464,0.096516171094604974,0.20765641371923535,,0.2345449041842271,,1.742449996507323,,,0.71490441707220531,,1.6608610613081241,0.20743451230586538,,1.2025054136493818,,,0.1660651500686893,,,
1971-04-05,0.23271508691908493,83.195643573572866,0.4291330010277295,,0.84498848060319742,0.096318447324940062,0.20722626887901141,,0.23436736403621047,,1.7417793395545833,,,0.71450513136766647,,1.6599334434851412,0.20700495683135137,,1.2018803379023062,,,0.16573968490377231,,,
1971-04-06,0.23269884115977105,83.180527760971756,0.42903213681273611,,0.84478987294643271,0.096200260622702094,0.20697212267882906,,0.23414157397496163,,1.7424023828361337,,,0.71380369525759768,,1.6589333085121238,0.20675152417740961,,1.201377577139666,,,0.16554195560106114,,,
1971-04-07,0.23277467411545621,83.228584729981378,0.42940838407737447,,0.84553072625698322,0.096307262569832394,0.20720554003724395,,0.23438081936685284,,1.7425279329608938,,,0.71431564245810053,,1.6594273743016759,0.20698440409683425,,1.2019785847299813,,,0.16571229050279329,,,
1971-04-08,0.23289936418473575,83.27316766425227,0.42957926489555942,,0.84586720078254174,0.096370729207909261,0.20733493257563404,,0.2345529496704474,,1.7435079302233505,,,0.71479143861937255,,1.6601998276544705,0.20711367817965853,,1.2029950858234157,,,0.16582434729953185,,,
1971-04-09,0.23282344997788179,83.234383367092732,0.42943924231847075,,0.84559148797466888,0.09633931689599777,0.20726735116760961,,0.23440664943773137,,1.7427999348094341,,,0.71455845032711707,,1.6595189867523457,0.20704616889013061,,1.2025331191357596,,,0.16577029638425184,,,
1971-04-12,0.23272591868556403,83.199515930089134,0.42938935790304766,,0.84549326258465407,0.096291047033908159,0.20716214014754825,,0.23433172752449438,,1.7422793176476064,,,0.71416602667039031,,1.6590798017175172,0.20694105052479694,,1.2019362796434638,,,0.16570085410412158,,,
1971-04-13,0.23245542667193567,83.130709686417632,0.42918542354431555,,0.84509170366582209,0.096187033636300254,0.20693972430786398,,0.23422208791464239,,1.7408819358887933,,,0.71342894999883777,,1.65750017434157,0.20671889165252563,,1.2007020153885493,,,0.16550826379041819,,,
1971-04-14,0.2324284120490889,83.1117515805132,0.42900570176035457,,0.84473782075120873,0.096124256229081453,0.20680527147638528,,0.23431108218668653,,1.7400520639642991,,,0.71318333953142443,,1.656889178133135,0.20660305875790261,,1.2003532911863146,,,0.16539605801413168,,,
1971-04-15,0.23260141421659844,83.155005582433944,0.4292895827747365,,0.84529679940454039,0.096167891700781549,0.20690384257536287,,0.23434592482322295,,1.7416728693710457,,,0.71313267584666917,,1.6578898399702271,0.20668333643468551,,1.2009908820245627,,,0.16547264607368814,,,
1971-04-16,0.23245542667193567,83.112113252283876,0.42925625596189954,,0.84523117692182526,0.096111485622631859,0.20677398358864688,,0.23403612357330481,,1.7411608824007998,,,0.71268509263348756,,1.656779562518887,0.20657197982286898,,1.1998186847671959,,,0.16539203607708222,,,
1971-04-19,0.23227724612096998,83.036792715785566,0.42970578399882597,,0.8461163244448574,0.096010173743380098,0.20656043853944067,,0.23397287001765307,,1.7395707516491685,,,0.71199944253460934,,1.6551844281334198,0.20635858961256154,,1.198991916751835,,,0.16521880516584597,,,
1971-04-20,0.2323474058412138,83.061874114175524,0.42955237932176105,,0.84581426148377059,0.096039173772624845,0.20662283045609797,,0.23409001138502292,,1.7398406096795931,,,0.71221450312507273,,1.6555449708404009,0.20640256511536051,,1.199447013174098,,,0.16526870977485539,,,
1971-04-21,0.23251488095238096,83.121744791666671,0.42942508738765645,,0.8455636160714286,0.096096307663690483,0.20675339471726192,,0.23421223958333337,,1.7404668898809526,,,0.71272786458333337,,1.6563430059523809,0.20653297061011905,,1.2000325520833335,,,0.16536458333333334,,,
1971-04-22,0.23258518432375858,83.146877543900459,0.42948405671813655,,0.84567973020118614,0.096161181532736367,0.20688940574485404,,0.23435283172461915,,1.7421793231771137,,,0.71301314106291425,,1.6575880916385626,0.20666891499011511,,1.2006047214792417,,,0.16546110012792187,,,
1971-04-23,0.2324230098779779,83.088901801278325,0.42950329221546746,,0.84571760604299817,0.096086228936664714,0.20672678675188841,,0.23439860546194072,,1.7410575246949447,,,0.7125159790819291,,1.6569203951191167,0.20650644973852411,,1.1995816385822196,,,0.16534572922719348,,,
1971-04-26,0.23251488095238096,83.12406994047619,0.42955498003356923,,0.84581938244047628,0.096128162202380962,0.20680850074404761,,0.2346540178571429,,1.7423967633928572,,,0.71279761904761907,,1.6575753348214286,0.2066064453125,,1.2003348214285714,,,0.16541108630952384,,,
1971-04-27,0.2326122354035822,83.156548034426606,0.42948675487512405,,0.84568504303326353,0.096160502442428464,0.20687671551523609,,0.23482205163991626,,1.743126308443824,,,0.71302628518260058,,1.6585484996510815,0.20667457548267038,,1.2006280530355895,,,0.16545708304256804,,,
1971-04-28,0.23279093046534907,83.222757641362293,0.42928468104828643,,0.84528714761272894,0.096214586679702951,0.20699885932444073,,0.23486276974649065,,1.7447214656516981,,,0.71357403915543449,,1.6589380077752169,0.20677817352235955,,1.2015503875968994,,,0.16556090974695628,,,
1971-04-29,0.23279093046534907,83.201806457620421,0.42942655034884497,,0.84556649672928741,0.096226459017156693,0.20701724980794747,,0.23479293246735106,,1.7450008147682567,,,0.71357403915543449,,1.6595898223805201,0.20681495448937309,,1.2015736666899457,,,0.16558418884000281,,,
1971-04-30,0.23278009264647689,83.195605111850838,0.42940655795840998,,0.845527130519798,0.096218021834772696,0.20700761190902955,,0.23489839148955985,,1.7449195744779908,,,0.71354081798924562,,1.660001396680556,0.20678693638120071,,1.2014711701855258,,,0.16557647989943902,,,
1971-05-03,0.23280176929344665,83.205680363170771,0.42922190774975028,,0.84516354324292864,0.096242812245373066,0.20706367128390177,,0.23487370504015831,,1.7455942265161215,,,0.71360726341520209,,1.6600861366546387,0.2068429752066116,,1.2017227330927716,,,0.16561517867535797,,,
1971-05-04,0.2328180294281989,83.209163717638276,0.42919276783961513,,0.84510616502141922,0.096265365989942245,0.20709652635500092,,0.23491339169305267,,1.7458791208791207,,,0.71372695101508654,,1.6601788042466006,0.20689420748742782,,1.2016436952877629,,,0.16565002793816352,,,
1971-05-05,0.23900002390000238,85.418608541860849,0.43453233207950798,,0.85562008556200864,0.098784923878492401,0.21252001625200165,,0.24076862407686242,,1.7916158791615879,,,0.7326784732678473,,1.7035682703568271,0.21231232523123253,,1.2349848234984824,,,0.16997681699768172,,,
1971-05-06,0.23999808001535991,85.777713778289794,0.43657850535156134,,0.85964912280701766,0.099234166126670992,0.21348333213334295,,0.24177406580747357,,1.8009935920512636,,,0.73607411140710888,,1.7097463220294238,0.21327477380180959,,1.2413660690714474,,,0.17075863393092858,,,
1971-05-07,0.24169768453618212,86.385169430076857,0.438123619840251,,0.86269154541499482,0.099924590322424706,0.21497607192923088,,0.24336539855948175,,1.8131918596219847,,,0.74056170541886202,,1.7220234930149367,0.21474694252429061,,1.2502054430318557,,,0.17194373277903996,,,
1971-05-10,0.2434511636965625,86.946148602590327,0.43750644323370214,,0.86147628785665609,0.10071209465381246,0.21667056188528583,,0.2454961534716136,,1.8271496737754409,,,0.74664037394098748,,1.7310108092316681,0.2164395267309378,,1.258228649332944,,,0.17328853831921318,,,
1971-05-11,0.24293071615975126,86.833155184141489,0.44040807680947541,,0.86718977747546411,0.10050918278107085,0.21622680011660675,,0.24497133417549316,,1.8236080069964049,,,0.7451170926051891,,1.7281605286172386,0.21601520746283162,,1.2567048877660092,,,0.17294237683412692,,,
1971-05-12,0.24333860566978954,87.000851685119841,0.4400229497645915,,0.86643143934785261,0.10062392018493735,0.21649349069229837,,0.24535831609684877,,1.8264509064363061,,,0.74605183112300777,,1.7316461856673562,0.21626256235551772,,1.2584012653607497,,,0.17313541793405526,,,
1971-05-13,0.24420024420024422,87.299145299145309,0.43957192543908807,,0.86554334554334555,0.10098021978021979,0.21726007326007327,,0.24637362637362636,,1.8323076923076924,,,0.74908424908424909,,1.7370695970695971,0.21702832722832727,,1.2614163614163614,,,0.17374847374847377,,,
1971-05-14,0.24420024420024422,87.299145299145309,0.43994398157731096,,0.8662759462759464,0.10096752136752138,0.21722124542124543,,0.24637362637362636,,1.831965811965812,,,0.74884004884004884,,1.7365323565323567,0.21700903540903543,,1.2616361416361417,,,0.17374847374847377,,,
1971-05-17,0.24441511463068874,87.353961969008154,0.44025660912692077,,0.86689152857212692,0.10102727672679279,0.2173544507992374,,0.24659040915090186,,1.8335777484479641,,,0.74827687344185367,,1.7381825292076061,0.21714205406462334,,1.2620130028840983,,,0.17382802952534585,,,
1971-05-18,0.24466627520062634,87.453513407711881,0.44062203732183686,,0.86761107848894103,0.10114357017028772,0.21759713251125465,,0.24684380504991188,,1.8349481307496573,,,0.74904580152671751,,1.739087884126052,0.21738451751810531,,1.2630162458406733,,,0.17403112155020553,,,
1971-05-19,0.2447021974257329,87.456565359956926,0.43882262553508972,,0.86406792933000542,0.10114178045318849,0.21759041746194882,,0.24702686830127737,,1.8350951891547986,,,0.74915577741888129,,1.739245338423139,0.21737777125238586,,1.2637644986051977,,,0.17403220280918125,,,
1971-05-20,0.24468423499473929,87.464826641219503,0.43578321248324658,,0.85808314370305117,0.10113851574543052,0.21759377523306173,,0.24695979838019039,,1.8350338887665467,,,0.74888056962489902,,1.7393623528836037,0.2173811446328513,,1.263769605324329,,,0.17404389635175807,,,
1971-05-21,0.24550119068077483,87.742125549308909,0.43655247579114531,,0.85959786904966495,0.10147202513932194,0.21830088625929839,,0.24775980163503797,,1.8409888787960622,,,0.75115999312596671,,1.7451697640733559,0.21808754572459679,,1.2678908992708617,,,0.17460044681216708,,,
1971-05-24,0.24527237497240686,87.660346815138212,0.43699262336343409,,0.86046454587819776,0.10137744965784505,0.21809742218733907,,0.24747982634715851,,1.8386353045056536,,,0.7507542125530402,,1.7430526599789067,0.21788428049348804,,1.2663412719825367,,,0.17443771308037578,,,
1971-05-25,0.24469022217872172,87.452285406675145,0.43957160923203437,,0.86554272291279244,0.10115346970735048,0.21761843006753451,,0.24691690320054813,,1.8341000293628265,,,0.7491925222668101,,1.7394049133796612,0.21740579426446119,,1.2636781834197903,,,0.17404815503572477,,,
1971-05-26,0.24460642825693463,87.432121716158704,0.44058879333668027,,0.86754561909886996,0.10110219656572576,0.21750525903820755,,0.24671004353994425,,1.8329338095005139,,,0.74871581625165118,,1.7387358739787684,0.21729269605205226,,1.2629519103762048,,,0.1739640917763319,,,
1971-05-27,0.24399765762248685,87.204762834276792,0.43931878431555543,,0.86504489556900266,0.10087961155572907,0.21702176459105993,,0.246266835838376,,1.8285672457544409,,,0.74685243021667003,,1.7344329494436854,0.21680973062658598,,1.2603211009174313,,,0.17357993363263713,,,
